domain,class,mcr,ns1,ns2,ns3,ns4,ns5,len,vcr,ncr
1y6ce961pqc8suupa8gbtniiut,dga,0.0,2079.653846153846,58.12,0.041666666666666664,0.0,0.0,26.0,0.3684210526315789,0.2692307692307692
silverprice,legit,56.18181818181818,3776.4545454545455,418.5,40.111111111111114,4.0,1.4285714285714286,11.0,0.5714285714285714,0.0
wpchats,legit,6.428571428571429,2680.714285714286,259.8333333333333,18.0,0.0,0.0,7.0,0.16666666666666666,0.0
arcadia,legit,22.285714285714285,3865.1428571428573,304.0,18.0,1.0,0.0,7.0,1.3333333333333333,0.0
myvizitka,legit,1.0,2396.6666666666665,96.25,0.42857142857142855,0.0,0.0,9.0,0.5,0.0
wnxjxsptlpuyja,dga,0.21428571428571427,1954.5,36.0,0.08333333333333333,0.0,0.0,14.0,0.16666666666666666,0.0
71swj41g8ns2218pbcsx7wqlb9,dga,0.0,1097.3846153846155,19.52,0.0,0.0,0.0,26.0,0.0,0.4230769230769231
quechoisir,legit,24.9,3293.2,225.0,14.5,0.42857142857142855,0.0,10.0,1.0,0.0
reyfqxtrrpyt,dga,0.5,2701.9166666666665,148.0909090909091,1.1,0.0,0.0,12.0,0.09090909090909091,0.0
sankeibiz,legit,3.3333333333333335,3243.0,163.75,9.571428571428571,1.3333333333333333,0.0,9.0,0.8,0.0
ankfyhtjvtmg,dga,8.25,2056.3333333333335,80.18181818181819,3.4,0.1111111111111111,0.0,12.0,0.09090909090909091,0.0
brother,legit,45.857142857142854,3530.4285714285716,408.6666666666667,48.2,17.25,6.0,7.0,0.4,0.0
ovbytodblcycnmj,dga,1.2,2146.4,53.357142857142854,1.1538461538461537,0.0,0.0,15.0,0.15384615384615385,0.0
windriver,legit,64.66666666666667,3509.1111111111113,543.0,59.714285714285715,8.166666666666666,2.0,9.0,0.5,0.0
ltuqytyyrxcw,dga,1.5,2005.4166666666667,38.54545454545455,0.6,0.0,0.0,12.0,0.09090909090909091,0.0
weblogina,legit,29.0,3175.8888888888887,289.125,21.0,1.6666666666666667,0.0,9.0,0.8,0.0
jbigdeal,legit,4.0,2832.625,269.7142857142857,9.833333333333334,1.6,0.0,8.0,0.6,0.0
clubmed,legit,9.0,2585.285714285714,268.0,12.0,0.5,0.0,7.0,0.4,0.0
voumnypqkltcdwmijgapflnuch,dga,0.23076923076923078,2124.346153846154,65.72,0.625,0.0,0.0,26.0,0.23809523809523808,0.0
71z31mwojp7m21fq8x197hn0l,dga,0.12,748.04,4.041666666666667,0.043478260869565216,0.0,0.0,25.0,0.041666666666666664,0.48
free-webdirectory,legit,18.176470588235293,3402.9411764705883,295.0625,37.06666666666667,8.714285714285714,3.769230769230769,17.0,0.5454545454545454,0.0
wibiqshumvpns,dga,0.9230769230769231,2318.3076923076924,84.33333333333333,2.090909090909091,0.0,0.0,13.0,0.3,0.0
provincia,legit,83.33333333333333,3392.3333333333335,395.0,54.285714285714285,10.833333333333334,4.8,9.0,0.8,0.0
fctgelfyjoxc,dga,0.75,2188.6666666666665,99.45454545454545,1.1,0.0,0.0,12.0,0.2,0.0
lpyxmavtdvsilt,dga,0.0,2538.785714285714,86.92307692307692,1.25,0.0,0.0,14.0,0.16666666666666666,0.0
bellasugar,legit,15.0,3338.4,287.77777777777777,20.375,1.1428571428571428,0.16666666666666666,10.0,0.6666666666666666,0.0
tealiumiq,legit,5.333333333333333,3335.6666666666665,358.75,16.857142857142858,1.3333333333333333,0.0,9.0,1.25,0.0
reviewdollars,legit,21.692307692307693,3599.230769230769,313.25,21.818181818181817,6.0,2.6666666666666665,13.0,0.625,0.0
ym9kwr152h1on1wleasf90ms1d,dga,5.653846153846154,1696.3461538461538,100.08,5.125,0.6086956521739131,0.0,26.0,0.13043478260869565,0.34615384615384615
wkjrzpskrcxcqaxgpzrcjzkvvsy,dga,0.0,1627.8148148148148,13.153846153846153,0.0,0.0,0.0,27.0,0.038461538461538464,0.0
optimost,legit,9.5,3456.75,352.2857142857143,24.333333333333332,5.6,1.75,8.0,0.6,0.0
fgnvdbcvkjhf,dga,0.0,1375.8333333333333,10.818181818181818,0.0,0.0,0.0,12.0,0.0,0.0
finanzas,legit,14.25,3349.5,410.85714285714283,20.833333333333332,4.2,1.75,8.0,0.6,0.0
videobam,legit,7.5,3029.25,183.0,22.666666666666668,3.4,0.5,8.0,1.0,0.0
hypegames,legit,17.666666666666668,3086.4444444444443,264.125,14.714285714285714,1.8333333333333333,0.2,9.0,0.5,0.0
51jiemeng,legit,23.555555555555557,2665.5555555555557,324.125,38.42857142857143,9.0,0.2,9.0,0.5,0.2222222222222222
intouchweekly,legit,28.153846153846153,3012.846153846154,305.4166666666667,15.636363636363637,1.5,0.4444444444444444,13.0,0.625,0.0
oijsvdozfmh9em5qn2rwb,dga,0.0,1935.2857142857142,19.95,0.10526315789473684,0.0,0.0,21.0,0.23529411764705882,0.14285714285714285
futbolarg,legit,12.666666666666666,2741.777777777778,218.5,14.142857142857142,1.3333333333333333,0.0,9.0,0.5,0.0
rm3vlas0z5aeog6jsc1osqo66,dga,0.0,2095.04,48.5,1.434782608695652,0.0,0.0,25.0,0.3157894736842105,0.28
expediajobs,legit,31.09090909090909,3098.090909090909,218.1,23.333333333333332,4.375,0.0,11.0,0.8333333333333334,0.0
futebolinterior,legit,77.6,3736.9333333333334,584.0714285714286,64.6923076923077,15.75,5.0,15.0,0.875,0.0
quubibavdqyvmr,dga,0.0,1835.142857142857,40.53846153846154,0.3333333333333333,0.0,0.0,14.0,0.4,0.0
gihipdpmjbefamrpkbwypzlfe,dga,0.12,2126.48,45.333333333333336,1.0869565217391304,0.0,0.0,25.0,0.25,0.0
pagesdor,legit,2.625,3543.625,336.85714285714283,24.333333333333332,3.6,0.25,8.0,0.6,0.0
20zw4jqb3r8j672dwaa9l8ng,dga,0.625,1110.625,40.78260869565217,0.22727272727272727,0.0,0.0,24.0,0.09090909090909091,0.4166666666666667
hoodamateurslive,legit,59.25,3514.875,304.8,39.857142857142854,3.076923076923077,0.0,16.0,1.0,0.0
longporntube,legit,6.25,3267.6666666666665,384.27272727272725,15.9,1.7777777777777777,0.0,12.0,0.5,0.0
chernomor-spb,legit,19.615384615384617,2955.846153846154,276.3333333333333,22.636363636363637,1.8,0.1111111111111111,13.0,0.3,0.0
invisalign,legit,19.8,3550.9,389.22222222222223,26.875,0.5714285714285714,0.0,10.0,0.6666666666666666,0.0
vbgxpdggntxm,dga,0.0,1748.5,81.81818181818181,0.1,0.0,0.0,12.0,0.0,0.0
gochrdigebdex,dga,0.9230769230769231,2877.153846153846,177.08333333333334,3.272727272727273,0.1,0.0,13.0,0.4444444444444444,0.0
12designer,legit,14.7,3325.7,419.44444444444446,28.625,8.714285714285714,5.0,10.0,0.42857142857142855,0.2
smartadserver,legit,14.076923076923077,3945.769230769231,451.0,40.81818181818182,6.2,2.6666666666666665,13.0,0.4444444444444444,0.0
wowporn,legit,30.0,2668.714285714286,197.0,16.4,0.25,0.0,7.0,0.4,0.0
smartinsights,legit,42.46153846153846,3630.846153846154,425.1666666666667,60.27272727272727,10.6,1.4444444444444444,13.0,0.3,0.0
r2iclubforums,legit,7.153846153846154,2570.0,148.83333333333334,11.818181818181818,0.5,0.1111111111111111,13.0,0.4444444444444444,0.07692307692307693
puritan,legit,23.142857142857142,3614.285714285714,428.6666666666667,40.2,3.25,0.3333333333333333,7.0,0.75,0.0
6ewqx51hd5rnr17da95imitouo,dga,2.3076923076923075,2093.346153846154,73.64,3.875,0.391304347826087,0.0,26.0,0.3684210526315789,0.3076923076923077
buycraft,legit,11.25,2520.75,129.42857142857142,9.0,2.2,1.0,8.0,0.3333333333333333,0.0
ffldiangvfjrgon,dga,7.2,2463.8,255.78571428571428,11.23076923076923,0.6666666666666666,0.0,15.0,0.25,0.0
1111118,legit,0.0,13.714285714285714,0.8333333333333334,0.0,0.0,0.0,7.0,0.0,1.0
huaweidevice,legit,19.75,3407.9166666666665,208.72727272727272,23.2,1.7777777777777777,0.625,12.0,1.4,0.0
1o52vvnjof05mqnhdfxhti5ty,dga,0.24,1591.56,54.833333333333336,0.17391304347826086,0.0,0.0,25.0,0.13636363636363635,0.24
jxlinqvvmojiu,dga,0.46153846153846156,1938.076923076923,168.25,9.545454545454545,0.0,0.0,13.0,0.4444444444444444,0.0
tbqciljpkfqclrtcydyfumfe,dga,0.75,2084.6666666666665,55.30434782608695,0.45454545454545453,0.0,0.0,24.0,0.14285714285714285,0.0
colorful-hp,legit,7.636363636363637,2325.2727272727275,199.0,9.222222222222221,1.25,0.2857142857142857,11.0,0.375,0.0
seroundtable,legit,61.25,3759.6666666666665,400.54545454545456,47.9,14.777777777777779,3.625,12.0,0.7142857142857143,0.0
targetstudy,legit,15.272727272727273,3515.2727272727275,288.8,17.666666666666668,4.5,1.5714285714285714,11.0,0.375,0.0
ngc-group,legit,3.6666666666666665,2413.4444444444443,221.5,9.714285714285714,2.0,0.6,9.0,0.2857142857142857,0.0
liveadclicks,legit,24.25,3146.6666666666665,267.0,32.2,2.2222222222222223,0.25,12.0,0.5,0.0
goodlightscraps,legit,19.8,3128.4,170.64285714285714,21.153846153846153,6.416666666666667,1.7272727272727273,15.0,0.36363636363636365,0.0
nadplgjslypekin,dga,12.4,2799.8,199.21428571428572,5.538461538461538,0.08333333333333333,0.0,15.0,0.25,0.0
q7vq841jjnz0n1onh84c19mc3sc,dga,0.0,1189.0740740740741,46.88461538461539,0.0,0.0,0.0,27.0,0.038461538461538464,0.4074074074074074
zendesk,legit,26.142857142857142,3346.5714285714284,474.1666666666667,49.0,7.25,0.0,7.0,0.4,0.0
wsklomidpjerie,dga,1.5,3051.0,243.46153846153845,16.416666666666668,0.8181818181818182,0.0,14.0,0.5555555555555556,0.0
eurosport,legit,41.0,3789.6666666666665,283.75,35.857142857142854,11.166666666666666,1.2,9.0,0.8,0.0
gypvhgyswpjfhwufuskprq,dga,1.6363636363636365,1522.7727272727273,38.38095238095238,0.6,0.0,0.0,22.0,0.1,0.0
adsphinx,legit,6.375,2851.75,297.57142857142856,10.5,0.0,0.0,8.0,0.3333333333333333,0.0
marketglory,legit,17.454545454545453,3140.818181818182,249.2,17.666666666666668,5.5,2.5714285714285716,11.0,0.375,0.0
cqdmlpzxzrkiqwhayqkdtov,dga,0.782608695652174,1732.8695652173913,43.5,0.47619047619047616,0.0,0.0,23.0,0.15,0.0
egyptwindow,legit,15.272727272727273,2765.181818181818,235.0,15.88888888888889,2.5,1.2857142857142858,11.0,0.375,0.0
fastsigns,legit,13.777777777777779,3574.6666666666665,303.875,24.142857142857142,6.166666666666667,0.4,9.0,0.2857142857142857,0.0
hinata-online,legit,36.0,3730.3846153846152,534.3333333333334,38.09090909090909,6.0,0.4444444444444444,13.0,0.8571428571428571,0.0
ucxcgfunypdpvxj,dga,0.0,1578.2666666666667,36.142857142857146,1.3076923076923077,0.0,0.0,15.0,0.15384615384615385,0.0
january-25,legit,6.0,2072.4,188.55555555555554,10.625,1.0,0.3333333333333333,10.0,0.42857142857142855,0.2
1fcsh1oi1ojvy194zlux1fy9r4a,dga,0.0,1416.7407407407406,15.0,0.08,0.0,0.0,27.0,0.22727272727272727,0.3333333333333333
qxuuoylwcnvugbeqsamorxt,dga,2.608695652173913,2305.7391304347825,66.31818181818181,1.4761904761904763,0.0,0.0,23.0,0.4375,0.0
clixtrac,legit,10.875,3184.5,271.42857142857144,36.166666666666664,5.0,0.75,8.0,0.3333333333333333,0.0
heresthethingblog,legit,50.470588235294116,3404.823529411765,509.25,95.6,7.571428571428571,1.2307692307692308,17.0,0.4166666666666667,0.0
prkdmfqokvtzxvdwohxp,dga,0.0,1574.45,32.473684210526315,0.0,0.0,0.0,20.0,0.1111111111111111,0.0
garnstudio,legit,23.1,3548.6,352.77777777777777,16.375,2.142857142857143,0.6666666666666666,10.0,0.6666666666666666,0.0
qxsbouakkmgpqby,dga,2.2,1551.2666666666667,44.42857142857143,1.0,0.0,0.0,15.0,0.25,0.0
videocardbenchmark,legit,23.5,3151.5555555555557,276.05882352941177,27.25,3.466666666666667,0.9285714285714286,18.0,0.5,0.0
yourchords,legit,27.3,2937.8,234.66666666666666,28.125,3.4285714285714284,0.0,10.0,0.42857142857142855,0.0
snclavalin,legit,14.4,3471.1,382.1111111111111,27.625,1.8571428571428572,0.0,10.0,0.42857142857142855,0.0
filmsite,legit,7.125,3555.875,337.7142857142857,22.0,2.0,0.25,8.0,0.6,0.0
internetmarketingninjas,legit,30.391304347826086,3938.478260869565,536.8636363636364,82.33333333333333,18.75,4.2631578947368425,23.0,0.5333333333333333,0.0
yerhwtiplmbblkm,dga,5.0,2294.2,202.57142857142858,2.6923076923076925,0.16666666666666666,0.0,15.0,0.15384615384615385,0.0
licindia,legit,39.375,3711.375,497.7142857142857,45.5,6.6,0.0,8.0,1.0,0.0
covergirl,legit,13.0,3390.3333333333335,344.25,39.714285714285715,12.166666666666666,3.0,9.0,0.5,0.0
vmvhergvnqvu,dga,22.5,2014.0833333333333,145.9090909090909,10.8,0.0,0.0,12.0,0.2,0.0
fidelity,legit,16.5,3273.625,337.42857142857144,53.0,9.6,1.0,8.0,0.6,0.0
pnmkupuyeermv,dga,8.538461538461538,2563.6153846153848,148.58333333333334,4.818181818181818,0.0,0.0,13.0,0.4444444444444444,0.0
awdjsvbrvvou,dga,0.5,2071.0833333333335,49.81818181818182,0.2,0.0,0.0,12.0,0.3333333333333333,0.0
traducegratis,legit,122.53846153846153,3780.5384615384614,404.9166666666667,74.63636363636364,12.1,1.3333333333333333,13.0,0.625,0.0
ucovrxscbrlelxb,dga,0.6,2535.866666666667,137.42857142857142,1.5384615384615385,0.0,0.0,15.0,0.25,0.0
speedtest,legit,72.33333333333333,4325.333333333333,521.75,45.857142857142854,4.0,0.6,9.0,0.5,0.0
oddsportal,legit,22.4,3380.9,289.77777777777777,36.875,10.571428571428571,2.3333333333333335,10.0,0.42857142857142855,0.0
intelsoft,legit,46.666666666666664,3835.8888888888887,475.0,47.42857142857143,14.166666666666666,0.6,9.0,0.5,0.0
passarela,legit,14.666666666666666,4052.1111111111113,413.5,35.285714285714285,6.666666666666667,0.2,9.0,0.8,0.0
lillypulitzer,legit,1.1538461538461537,3029.4615384615386,320.9166666666667,20.181818181818183,0.3,0.1111111111111111,13.0,0.4444444444444444,0.0
plrknaehixclrytbtsluwyppytg,dga,1.3333333333333333,2611.8518518518517,64.38461538461539,0.76,0.0,0.0,27.0,0.17391304347826086,0.0
elderscrollsonline,legit,72.16666666666667,3961.6111111111113,441.29411764705884,51.3125,5.666666666666667,0.8571428571428571,18.0,0.5,0.0
engelbert-strauss,legit,14.294117647058824,3746.4117647058824,388.625,30.933333333333334,4.071428571428571,0.23076923076923078,17.0,0.4166666666666667,0.0
documentaryheaven,legit,35.529411764705884,3478.6470588235293,359.5625,58.266666666666666,15.714285714285714,3.3846153846153846,17.0,0.7,0.0
kimberlysnyder,legit,10.285714285714286,3125.1428571428573,297.9230769230769,17.5,2.6363636363636362,0.1,14.0,0.2727272727272727,0.0
ghmfgiwkqgfheh,dga,0.0,1662.142857142857,41.76923076923077,0.0,0.0,0.0,14.0,0.16666666666666666,0.0
yamigama,legit,5.625,2947.125,160.0,10.166666666666666,0.0,0.0,8.0,1.0,0.0
hnztkrtwghozhdqzxzpttkc,dga,0.0,1882.0434782608695,38.45454545454545,0.09523809523809523,0.0,0.0,23.0,0.045454545454545456,0.0
7jj0zf1xmbhss1af2xpjhvufhv,dga,0.0,1052.923076923077,19.0,0.0,0.0,0.0,26.0,0.08333333333333333,0.19230769230769232
idmanagedsolutions,legit,62.0,3603.3888888888887,399.52941176470586,101.125,45.86666666666667,13.142857142857142,18.0,0.8,0.0
activehosted,legit,117.5,3680.6666666666665,478.3636363636364,82.5,18.11111111111111,4.625,12.0,0.7142857142857143,0.0
ofvvwgemlubrll,dga,0.21428571428571427,2232.9285714285716,89.92307692307692,0.75,0.0,0.0,14.0,0.2727272727272727,0.0
fashiontv,legit,2.3333333333333335,3106.777777777778,403.0,100.28571428571429,1.0,0.6,9.0,0.5,0.0
1je694c2gj6dt1l5o9xu8eid0g,dga,0.23076923076923078,1546.7307692307693,11.88,0.08333333333333333,0.0,0.0,26.0,0.23809523809523808,0.4230769230769231
bukmark,legit,15.857142857142858,2021.857142857143,180.33333333333334,14.6,4.75,0.0,7.0,0.4,0.0
uswebpros,legit,8.0,3045.5555555555557,167.0,28.285714285714285,1.1666666666666667,0.0,9.0,0.5,0.0
cpmbooster,legit,33.0,3270.4,369.3333333333333,53.0,7.0,1.0,10.0,0.42857142857142855,0.0
sysprofile,legit,57.9,3310.9,230.22222222222223,33.125,3.857142857142857,2.0,10.0,0.42857142857142855,0.0
programma,legit,80.0,3075.0,254.5,45.142857142857146,11.166666666666666,9.2,9.0,0.5,0.0
jbxawvrtmcupc,dga,2.5384615384615383,1978.8461538461538,47.583333333333336,1.0909090909090908,0.0,0.0,13.0,0.18181818181818182,0.0
znakomstva,legit,0.0,2809.2,163.22222222222223,1.25,0.0,0.0,10.0,0.42857142857142855,0.0
tupperware,legit,49.5,3527.9,410.77777777777777,38.0,3.2857142857142856,0.3333333333333333,10.0,0.6666666666666666,0.0
negociosyemprendimiento,legit,21.26086956521739,3748.5652173913045,352.3636363636364,42.38095238095238,3.0,0.0,23.0,0.7692307692307693,0.0
vvwsflnrxxdr,dga,0.0,2135.6666666666665,15.636363636363637,0.0,0.0,0.0,12.0,0.0,0.0
fknews-2ch,legit,3.3,2011.4,87.77777777777777,3.5,0.7142857142857143,0.0,10.0,0.1111111111111111,0.1
oawnyecfceixx,dga,0.0,2824.5384615384614,90.83333333333333,1.1818181818181819,0.0,0.0,13.0,0.625,0.0
observer,legit,22.5,3778.875,513.2857142857143,51.5,14.0,8.75,8.0,0.6,0.0
jrwraugrmicn,dga,0.5,2867.5833333333335,156.45454545454547,6.2,0.0,0.0,12.0,0.3333333333333333,0.0
typqiqtddxnmq,dga,1.6153846153846154,2059.3076923076924,17.333333333333332,0.6363636363636364,0.0,0.0,13.0,0.08333333333333333,0.0
wirtschaftsblatt,legit,18.0,3223.25,211.46666666666667,19.928571428571427,0.3076923076923077,0.0,16.0,0.23076923076923078,0.0
rxxlqjcgwbui,dga,2.0,1643.75,16.0,0.8,0.0,0.0,12.0,0.2,0.0
evcraujgjymq,dga,0.5,2047.8333333333333,85.45454545454545,2.5,0.0,0.0,12.0,0.3333333333333333,0.0
xtwbkboamlfq,dga,0.0,1714.1666666666667,35.54545454545455,1.2,0.0,0.0,12.0,0.2,0.0
elmljlfwcjrjvr,dga,0.8571428571428571,2107.0714285714284,31.53846153846154,0.3333333333333333,0.0,0.0,14.0,0.07692307692307693,0.0
livecareer,legit,23.4,4174.1,536.0,41.5,3.7142857142857144,0.6666666666666666,10.0,1.0,0.0
moedelo,legit,11.571428571428571,3741.0,371.6666666666667,12.8,0.25,0.0,7.0,1.3333333333333333,0.0
chooseyourdiet,legit,19.928571428571427,3532.4285714285716,231.3846153846154,16.833333333333332,1.1818181818181819,0.3,14.0,1.0,0.0
sockshare,legit,29.333333333333332,3448.3333333333335,318.125,29.571428571428573,4.166666666666667,1.4,9.0,0.5,0.0
1awlcmphq95wf168txkx1djl2r4,dga,0.0,1151.2962962962963,13.115384615384615,0.24,0.0,0.0,27.0,0.038461538461538464,0.3333333333333333
wcjfpzdljrcdudmovdkbrkuotht,dga,0.0,2021.037037037037,46.15384615384615,1.6,0.0,0.0,27.0,0.17391304347826086,0.0
mignews,legit,6.857142857142857,3221.8571428571427,165.33333333333334,14.8,3.0,0.0,7.0,0.4,0.0
vietstock,legit,17.333333333333332,3392.1111111111113,280.625,21.857142857142858,2.6666666666666665,1.2,9.0,0.5,0.0
toshiba,legit,5.571428571428571,3291.8571428571427,168.5,10.2,1.25,0.6666666666666666,7.0,0.75,0.0
1gitdx6133rj001dq4l71q573ob,dga,0.0,1017.0370370370371,25.307692307692307,0.16,0.0,0.0,27.0,0.08,0.5185185185185185
1yu2g3qr77gce9rct53lboa0,dga,0.0,1753.8333333333333,45.04347826086956,0.5,0.0,0.0,24.0,0.2,0.375
1nvygq11riusmdxwi0zfptspy2,dga,0.23076923076923078,1754.6538461538462,61.16,0.4166666666666667,0.0,0.0,26.0,0.13043478260869565,0.19230769230769232
prospect,legit,88.5,3533.75,302.7142857142857,81.83333333333333,19.2,8.5,8.0,0.3333333333333333,0.0
wywopeyqmtirg,dga,12.692307692307692,2375.076923076923,154.25,5.2727272727272725,0.0,0.0,13.0,0.3,0.0
weamizozbgqlqklzdudmvsljbe,dga,2.423076923076923,2030.7307692307693,54.92,2.5833333333333335,0.0,0.0,26.0,0.3,0.0
xppnpbwkcbrmpwm,dga,0.0,1625.1333333333334,41.714285714285715,0.0,0.0,0.0,15.0,0.0,0.0
adcrfaqlkjmp,dga,2.75,2136.3333333333335,62.90909090909091,1.1,0.0,0.0,12.0,0.2,0.0
zhui7g5phroz13mbs9mnrw79u,dga,0.12,1586.24,32.375,0.7391304347826086,0.0,0.0,25.0,0.19047619047619047,0.28
elanaspantry,legit,17.0,3830.9166666666665,392.6363636363636,32.6,1.5555555555555556,0.0,12.0,0.5,0.0
emersonecologics,legit,23.8125,3836.5625,400.6,48.0,4.923076923076923,1.75,16.0,0.7777777777777778,0.0
chrono24,legit,9.0,2456.75,279.85714285714283,12.166666666666666,2.0,1.25,8.0,0.3333333333333333,0.25
paginasamarillas,legit,29.4375,3648.3125,361.6,26.285714285714285,2.769230769230769,0.3333333333333333,16.0,0.7777777777777778,0.0
vps-host,legit,2.5,2507.625,154.57142857142858,8.833333333333334,1.0,0.0,8.0,0.14285714285714285,0.0
firmendb,legit,71.25,3082.0,303.7142857142857,52.833333333333336,4.2,0.25,8.0,0.3333333333333333,0.0
phoenixnewtimes,legit,11.8,3514.6,318.85714285714283,12.076923076923077,2.4166666666666665,0.45454545454545453,15.0,0.6666666666666666,0.0
sexyavenue,legit,3.6,3493.5,246.55555555555554,12.125,1.2857142857142858,0.6666666666666666,10.0,1.0,0.0
infoseek,legit,24.75,3729.25,347.7142857142857,17.833333333333332,1.4,0.0,8.0,1.0,0.0
scmspain,legit,6.375,3392.25,302.57142857142856,22.333333333333332,1.4,0.0,8.0,0.3333333333333333,0.0
prbookmarks,legit,15.272727272727273,2702.4545454545455,165.3,13.333333333333334,3.25,0.42857142857142855,11.0,0.375,0.0
rntscughxeypnmvemxgcmrsug,dga,2.16,2612.72,123.04166666666667,6.826086956521739,0.0,0.0,25.0,0.19047619047619047,0.0
1tkq1ve1upzdgxn40sy51nua1ae,dga,0.7777777777777778,1859.851851851852,29.692307692307693,0.28,0.0,0.0,27.0,0.2857142857142857,0.2962962962962963
doctortraffic,legit,68.76923076923077,3261.3076923076924,295.25,49.0,8.6,1.8888888888888888,13.0,0.4444444444444444,0.0
gamebaby,legit,3.375,2604.875,141.85714285714286,9.333333333333334,0.6,0.0,8.0,0.6,0.0
mbs-potsdam,legit,0.5454545454545454,2626.909090909091,107.0,3.7777777777777777,0.125,0.0,11.0,0.2222222222222222,0.0
rbbtoday,legit,2.0,2732.875,99.0,7.166666666666667,1.2,0.5,8.0,0.3333333333333333,0.0
pornotube,legit,30.333333333333332,3405.4444444444443,203.875,16.142857142857142,0.3333333333333333,0.0,9.0,0.8,0.0
kgnymktybjjht,dga,0.0,1625.6153846153845,27.083333333333332,0.2727272727272727,0.0,0.0,13.0,0.0,0.0
jscigujelqkcgnb,dga,2.0,2225.9333333333334,70.92857142857143,1.3076923076923077,0.0,0.0,15.0,0.25,0.0
uk8b1ihxfs971tkicgo1thmpm5,dga,0.0,1593.923076923077,44.88,0.2916666666666667,0.0,0.0,26.0,0.18181818181818182,0.2692307692307692
hd-world,legit,14.25,2197.875,128.42857142857142,8.833333333333334,1.8,1.0,8.0,0.14285714285714285,0.0
versuri,legit,86.14285714285714,3726.714285714286,524.8333333333334,95.6,9.5,0.3333333333333333,7.0,0.75,0.0
pldbwyijomrid,dga,0.0,2332.4615384615386,117.33333333333333,1.6363636363636365,0.0,0.0,13.0,0.3,0.0
yuyushiki,legit,4.333333333333333,2312.777777777778,88.75,6.571428571428571,0.3333333333333333,0.0,9.0,0.8,0.0
mailtravel,legit,14.7,3583.7,299.22222222222223,34.25,3.0,1.5,10.0,0.6666666666666666,0.0
herbalife,legit,36.666666666666664,3439.777777777778,376.875,26.142857142857142,2.0,0.0,9.0,0.8,0.0
airport,legit,41.57142857142857,3881.5714285714284,261.3333333333333,45.2,18.5,2.6666666666666665,7.0,0.75,0.0
gbmoaokqlwdmu,dga,0.0,1976.6153846153845,28.833333333333332,0.0,0.0,0.0,13.0,0.4444444444444444,0.0
xlovecam,legit,0.5,2752.875,230.42857142857142,18.0,0.6,0.0,8.0,0.6,0.0
xgcjvcsklzlnuwhibpfkvazbq,dga,0.12,1619.52,22.583333333333332,0.6956521739130435,0.0,0.0,25.0,0.13636363636363635,0.0
createsend,legit,103.2,4437.1,672.0,90.125,16.428571428571427,3.1666666666666665,10.0,0.6666666666666666,0.0
pravosudje,legit,2.1,2959.1,169.0,3.5,0.0,0.0,10.0,0.6666666666666666,0.0
uni-protokolle,legit,12.214285714285714,3152.4285714285716,227.92307692307693,30.25,3.272727272727273,0.3,14.0,0.75,0.0
cuantocabron,legit,13.25,3419.0,374.6363636363636,20.2,0.7777777777777778,0.0,12.0,0.7142857142857143,0.0
lcmpsknnucww,dga,0.75,2257.8333333333335,49.54545454545455,1.0,0.0,0.0,12.0,0.09090909090909091,0.0
photoblip,legit,7.0,2692.4444444444443,176.25,11.285714285714286,1.6666666666666667,0.8,9.0,0.5,0.0
utdjeaxjmfbmyw,dga,0.42857142857142855,1848.9285714285713,54.61538461538461,0.16666666666666666,0.0,0.0,14.0,0.2727272727272727,0.0
bdfwfdfhwmlqtpu,dga,0.4,1512.4666666666667,7.714285714285714,0.15384615384615385,0.0,0.0,15.0,0.07142857142857142,0.0
unrnsjycasnyw,dga,0.46153846153846156,2837.6923076923076,121.66666666666667,3.090909090909091,0.0,0.0,13.0,0.18181818181818182,0.0
reliabledownloads,legit,25.941176470588236,3530.823529411765,295.9375,28.6,7.642857142857143,1.3846153846153846,17.0,0.7,0.0
craigslist,legit,18.9,3709.9,310.0,29.875,2.7142857142857144,0.0,10.0,0.42857142857142855,0.0
businesslink,legit,39.5,3489.4166666666665,522.3636363636364,56.6,8.88888888888889,2.875,12.0,0.5,0.0
watchcartoononline,legit,38.5,3630.5,436.70588235294116,27.625,3.3333333333333335,0.5714285714285714,18.0,0.6363636363636364,0.0
ykbypdiwlzlcexqgpjdutrwor,dga,0.36,2077.72,99.91666666666667,1.9565217391304348,0.045454545454545456,0.0,25.0,0.19047619047619047,0.0
shuichan,legit,11.5,3022.125,277.14285714285717,23.833333333333332,5.4,0.0,8.0,0.6,0.0
fangraphs,legit,23.333333333333332,2986.777777777778,319.25,21.428571428571427,4.0,2.4,9.0,0.2857142857142857,0.0
1p85djrdlyaodlirukwi898y0,dga,0.96,1818.04,58.083333333333336,0.9130434782608695,0.045454545454545456,0.0,25.0,0.25,0.28
1ft6pgn171tqfwo88d0a1pi9amp,dga,2.2222222222222223,1577.7777777777778,23.923076923076923,0.8,0.0,0.0,27.0,0.17391304347826086,0.37037037037037035
maxmind,legit,42.857142857142854,2699.1428571428573,385.6666666666667,31.0,0.5,0.0,7.0,0.4,0.0
mkhnahlkjgwm,dga,0.0,1685.1666666666667,27.727272727272727,0.1,0.0,0.0,12.0,0.09090909090909091,0.0
boaqqiuwumrvwnf,dga,2.2,2024.6,31.5,0.8461538461538461,0.0,0.0,15.0,0.5,0.0
hrifwdwrakcu,dga,2.5,2340.5833333333335,136.45454545454547,2.2,0.2222222222222222,0.0,12.0,0.3333333333333333,0.0
