domain,class,mcr,ns1,ns2,ns3,ns4,ns5,len,vcr,ncr
fatherbridge,dga,34.5,3397.4166666666665,347.54545454545456,27.6,8.88888888888889,2.625,12.0,0.5,0.0
stormleave,dga,18.6,3803.6,360.0,39.5,4.285714285714286,0.8333333333333334,10.0,0.6666666666666666,0.0
gatherafraid,dga,32.5,3565.0833333333335,402.3636363636364,40.5,7.888888888888889,1.875,12.0,0.7142857142857143,0.0
understandspace,dga,83.4,3812.4666666666667,441.35714285714283,70.61538461538461,14.833333333333334,5.454545454545454,15.0,0.5,0.0
driedtrouble,dga,36.25,3628.25,335.0,33.2,2.5555555555555554,1.375,12.0,0.7142857142857143,0.0
breadlikely,dga,8.727272727272727,3241.4545454545455,299.4,27.444444444444443,5.875,1.2857142857142858,11.0,0.5714285714285714,0.0
heardfurther,dga,35.0,3450.9166666666665,361.90909090909093,42.8,8.666666666666666,1.25,12.0,0.5,0.0
safetybetween,dga,5.769230769230769,3738.6923076923076,187.91666666666666,6.0,1.5,0.8888888888888888,13.0,0.625,0.0
bringweather,dga,41.25,3525.5,539.6363636363636,109.3,15.444444444444445,1.875,12.0,0.5,0.0
boardwhite,dga,8.1,3223.4,291.3333333333333,22.75,4.428571428571429,1.8333333333333333,10.0,0.6666666666666666,0.0
sufferflier,dga,15.545454545454545,3316.7272727272725,372.0,19.333333333333332,4.75,1.4285714285714286,11.0,0.5714285714285714,0.0
borrowprobable,dga,48.214285714285715,3008.285714285714,250.23076923076923,37.25,8.818181818181818,2.1,14.0,0.5555555555555556,0.0
bottleelectricity,dga,29.11764705882353,3785.0,314.8125,43.06666666666667,9.857142857142858,4.0,17.0,0.5454545454545454,0.0
sharewrite,dga,25.8,3981.8,456.0,35.125,5.714285714285714,2.1666666666666665,10.0,0.6666666666666666,0.0
problemsuccess,dga,61.285714285714285,3312.4285714285716,297.3076923076923,48.5,8.0,3.9,14.0,0.4,0.0
explainchildhood,dga,25.5,3012.4375,260.2,32.285714285714285,5.3076923076923075,2.3333333333333335,16.0,0.6,0.0
windowdollar,dga,24.75,3024.0,349.1818181818182,26.2,4.333333333333333,2.25,12.0,0.5,0.0
bridgedollar,dga,21.75,3344.6666666666665,339.0,22.2,4.666666666666667,2.25,12.0,0.5,0.0
englishuntil,dga,21.5,3503.6666666666665,462.72727272727275,29.0,3.4444444444444446,0.5,12.0,0.5,0.0
publicmodern,dga,33.25,3037.4166666666665,305.6363636363636,31.3,6.888888888888889,3.875,12.0,0.5,0.0
browndifficult,dga,9.428571428571429,2713.6428571428573,203.84615384615384,27.833333333333332,6.363636363636363,2.0,14.0,0.4,0.0
gentleconsider,dga,69.0,4044.8571428571427,561.9230769230769,109.0,16.636363636363637,5.5,14.0,0.5555555555555556,0.0
singlesafety,dga,20.25,3658.25,438.90909090909093,88.3,8.222222222222221,1.375,12.0,0.5,0.0
thinkwomen,dga,23.7,3061.7,396.0,39.625,4.142857142857143,0.8333333333333334,10.0,0.42857142857142855,0.0
machinesudden,dga,16.153846153846153,3508.0,460.1666666666667,37.63636363636363,7.1,2.4444444444444446,13.0,0.625,0.0
companylisten,dga,64.84615384615384,3456.3076923076924,454.3333333333333,60.72727272727273,16.4,4.666666666666667,13.0,0.4444444444444444,0.0
continueanother,dga,99.6,3960.0666666666666,583.5,64.6923076923077,14.0,4.181818181818182,15.0,0.875,0.0
finishmodern,dga,36.75,3460.6666666666665,417.27272727272725,37.1,5.888888888888889,1.375,12.0,0.5,0.0
throwndegree,dga,27.0,3723.8333333333335,296.72727272727275,27.4,3.888888888888889,1.125,12.0,0.5,0.0
outsideshare,dga,41.25,3928.5833333333335,452.27272727272725,40.4,8.0,1.75,12.0,1.0,0.0
closedifficult,dga,24.0,3107.1428571428573,272.2307692307692,34.0,9.0,3.0,14.0,0.5555555555555556,0.0
returnfurther,dga,37.38461538461539,3695.846153846154,368.5833333333333,36.09090909090909,9.2,2.0,13.0,0.4444444444444444,0.0
languagegoodbye,dga,19.8,3091.2,210.14285714285714,19.076923076923077,1.4166666666666667,1.0,15.0,0.875,0.0
fellowvalue,dga,20.181818181818183,2963.2727272727275,219.3,19.88888888888889,4.5,1.0,11.0,0.8333333333333334,0.0
shoutgentle,dga,115.9090909090909,3645.7272727272725,338.0,65.33333333333333,4.25,0.14285714285714285,11.0,0.5714285714285714,0.0
circlewoman,dga,11.454545454545455,3367.2727272727275,254.9,16.77777777777778,2.75,1.1428571428571428,11.0,0.5714285714285714,0.0
broughtstore,dga,24.25,3361.4166666666665,362.45454545454544,42.2,9.333333333333334,3.25,12.0,0.5,0.0
shouldpublic,dga,27.5,2535.8333333333335,196.54545454545453,20.7,7.222222222222222,4.25,12.0,0.5,0.0
receivefifteen,dga,24.0,4049.5714285714284,379.38461538461536,28.416666666666668,3.4545454545454546,1.7,14.0,1.0,0.0
surprisedoubt,dga,42.0,3405.076923076923,318.9166666666667,28.727272727272727,6.4,3.4444444444444446,13.0,0.625,0.0
happenwhether,dga,38.07692307692308,3298.769230769231,337.8333333333333,33.81818181818182,9.0,1.8888888888888888,13.0,0.4444444444444444,0.0
powerwithin,dga,10.636363636363637,3217.2727272727275,413.4,20.333333333333332,6.25,1.0,11.0,0.5714285714285714,0.0
gentlewoman,dga,18.545454545454547,3571.818181818182,391.5,63.77777777777778,4.25,0.42857142857142855,11.0,0.5714285714285714,0.0
presidentmarket,dga,118.8,3908.0666666666666,463.14285714285717,81.76923076923077,19.916666666666668,8.727272727272727,15.0,0.5,0.0
aroundexperience,dga,55.5,3912.125,451.8,66.42857142857143,16.53846153846154,4.833333333333333,16.0,1.0,0.0
broadreturn,dga,6.545454545454546,3714.090909090909,271.9,25.88888888888889,5.375,2.4285714285714284,11.0,0.5714285714285714,0.0
cleantrust,dga,41.7,3884.7,435.77777777777777,45.5,4.571428571428571,1.3333333333333333,10.0,0.42857142857142855,0.0
minutepromise,dga,80.53846153846153,3719.0,439.5833333333333,44.27272727272727,4.6,2.3333333333333335,13.0,0.8571428571428571,0.0
characternature,dga,108.8,3951.3333333333335,518.5714285714286,72.53846153846153,17.5,6.818181818181818,15.0,0.6666666666666666,0.0
shouldertravel,dga,22.714285714285715,3514.3571428571427,369.9230769230769,38.333333333333336,4.2727272727272725,1.8,14.0,0.5555555555555556,0.0
summerexpect,dga,75.75,3360.6666666666665,395.72727272727275,50.7,9.555555555555555,2.375,12.0,0.5,0.0
probablyalready,dga,36.0,3011.6,275.92857142857144,33.46153846153846,3.8333333333333335,1.4545454545454546,15.0,0.5,0.0
opinionwheat,dga,20.5,3568.25,471.72727272727275,79.3,2.7777777777777777,0.875,12.0,1.0,0.0
yellowsevera,dga,36.75,3554.1666666666665,374.09090909090907,46.2,7.666666666666667,1.625,12.0,0.7142857142857143,0.0
afraidbranch,dga,13.0,3206.0,275.54545454545456,29.2,3.888888888888889,1.125,12.0,0.5,0.0
twentysmell,dga,3.0,3414.2727272727275,307.5,51.44444444444444,0.375,0.0,11.0,0.2222222222222222,0.0
mountainoclock,dga,23.142857142857142,3167.714285714286,334.53846153846155,37.416666666666664,10.181818181818182,3.1,14.0,0.75,0.0
circleunderstand,dga,77.25,3811.625,406.6666666666667,60.714285714285715,12.615384615384615,4.833333333333333,16.0,0.45454545454545453,0.0
smellcircle,dga,3.8181818181818183,3626.3636363636365,230.5,12.666666666666666,1.625,0.7142857142857143,11.0,0.375,0.0
pleaseagainst,dga,42.92307692307692,4047.769230769231,449.75,45.0,9.5,2.3333333333333335,13.0,0.8571428571428571,0.0
subjectstrike,dga,14.076923076923077,3346.6923076923076,257.0,43.72727272727273,9.9,3.3333333333333335,13.0,0.4444444444444444,0.0
chairshake,dga,22.8,3332.9,199.55555555555554,21.875,2.5714285714285716,0.8333333333333334,10.0,0.6666666666666666,0.0
beforestranger,dga,47.142857142857146,3934.3571428571427,589.9230769230769,80.33333333333333,17.0,3.9,14.0,0.5555555555555556,0.0
northright,dga,38.1,3353.0,252.22222222222223,44.875,12.285714285714286,2.3333333333333335,10.0,0.25,0.0
businessmiddle,dga,33.214285714285715,3544.4285714285716,378.46153846153845,40.25,7.7272727272727275,2.7,14.0,0.5555555555555556,0.0
returntwenty,dga,18.75,3781.0,406.54545454545456,56.2,2.7777777777777777,1.125,12.0,0.3333333333333333,0.0
browntravel,dga,7.636363636363637,3293.181818181818,324.3,36.44444444444444,5.25,1.4285714285714286,11.0,0.375,0.0
prettycorner,dga,49.25,3886.4166666666665,440.54545454545456,29.3,2.2222222222222223,0.5,12.0,0.3333333333333333,0.0
valueinclude,dga,16.25,3360.6666666666665,317.45454545454544,18.4,6.111111111111111,3.5,12.0,1.0,0.0
realizeamount,dga,52.15384615384615,3713.3846153846152,392.5833333333333,38.36363636363637,8.8,2.888888888888889,13.0,1.1666666666666667,0.0
smokealways,dga,1.9090909090909092,3031.181818181818,176.9,12.11111111111111,1.375,0.42857142857142855,11.0,0.5714285714285714,0.0
generalchildren,dga,43.8,3824.3333333333335,486.64285714285717,35.92307692307692,8.5,4.818181818181818,15.0,0.5,0.0
thirdenough,dga,15.545454545454545,3216.181818181818,277.5,23.11111111111111,5.25,1.1428571428571428,11.0,0.5714285714285714,0.0
roundcover,dga,36.9,3395.2,419.55555555555554,55.625,16.0,4.166666666666667,10.0,0.6666666666666666,0.0
shorewhile,dga,19.5,3449.0,349.1111111111111,25.0,3.142857142857143,1.0,10.0,0.6666666666666666,0.0
laughmethod,dga,6.0,2833.0,187.4,12.666666666666666,2.0,0.8571428571428571,11.0,0.5714285714285714,0.0
animalproduce,dga,62.76923076923077,3422.5384615384614,297.3333333333333,32.90909090909091,7.8,5.222222222222222,13.0,0.8571428571428571,0.0
conditionwithout,dga,162.75,3383.0625,480.4,117.42857142857143,43.69230769230769,6.083333333333333,16.0,0.7777777777777778,0.0
bottlearrive,dga,51.75,3848.9166666666665,308.54545454545456,42.7,7.222222222222222,1.5,12.0,0.7142857142857143,0.0
womanbecome,dga,12.818181818181818,3191.3636363636365,315.6,39.333333333333336,4.5,1.1428571428571428,11.0,0.8333333333333334,0.0
companythose,dga,58.0,3202.25,291.45454545454544,41.5,13.88888888888889,4.125,12.0,0.5,0.0
answerunderstand,dga,87.1875,3882.3125,504.0,64.85714285714286,12.538461538461538,5.083333333333333,16.0,0.45454545454545453,0.0
neithermovement,dga,99.8,3906.0666666666666,416.7857142857143,76.0,23.416666666666668,6.818181818181818,15.0,0.6666666666666666,0.0
forwardevery,dga,43.25,3235.5833333333335,379.90909090909093,49.4,8.777777777777779,1.625,12.0,0.5,0.0
periodflier,dga,34.36363636363637,3727.5454545454545,482.5,31.444444444444443,4.875,1.4285714285714286,11.0,0.8333333333333334,0.0
troubletrust,dga,38.75,3564.9166666666665,323.09090909090907,37.1,3.4444444444444446,2.0,12.0,0.5,0.0
childhoodappear,dga,40.8,3133.0,213.57142857142858,25.615384615384617,4.833333333333333,2.5454545454545454,15.0,0.6666666666666666,0.0
catchaction,dga,70.63636363636364,3489.4545454545455,501.9,157.11111111111111,72.25,13.142857142857142,11.0,0.5714285714285714,0.0
numberbasket,dga,25.25,3262.4166666666665,228.9090909090909,16.2,3.7777777777777777,1.125,12.0,0.5,0.0
picturebroken,dga,30.923076923076923,3444.769230769231,335.5833333333333,31.363636363636363,10.2,3.3333333333333335,13.0,0.625,0.0
actionshort,dga,190.0909090909091,3739.5454545454545,514.0,183.11111111111111,90.0,29.571428571428573,11.0,0.5714285714285714,0.0
fightplease,dga,16.90909090909091,3400.0,254.1,43.111111111111114,12.25,2.5714285714285716,11.0,0.5714285714285714,0.0
bettershout,dga,83.45454545454545,3723.3636363636365,395.4,79.55555555555556,11.25,1.2857142857142858,11.0,0.5714285714285714,0.0
middlewhite,dga,7.636363636363637,3285.909090909091,280.8,13.555555555555555,2.25,0.8571428571428571,11.0,0.5714285714285714,0.0
corneralready,dga,32.53846153846154,3893.153846153846,492.8333333333333,40.0,7.6,1.8888888888888888,13.0,0.625,0.0
preparemodern,dga,71.3076923076923,3906.6153846153848,474.0,51.45454545454545,6.4,1.5555555555555556,13.0,0.625,0.0
charactersmell,dga,83.14285714285714,3668.285714285714,470.2307692307692,76.16666666666667,12.272727272727273,4.0,14.0,0.4,0.0
collegecompany,dga,26.785714285714285,3177.6428571428573,348.0769230769231,45.333333333333336,16.181818181818183,5.1,14.0,0.5555555555555556,0.0
trainglossary,dga,201.23076923076923,3682.3846153846152,416.6666666666667,99.45454545454545,4.4,1.1111111111111112,13.0,0.4444444444444444,0.0
abovecaught,dga,6.2727272727272725,2886.5454545454545,178.1,24.666666666666668,2.625,0.8571428571428571,11.0,0.8333333333333334,0.0
daughterneedle,dga,30.857142857142858,3838.214285714286,371.38461538461536,41.916666666666664,5.909090909090909,1.6,14.0,0.75,0.0
waterfamily,dga,14.181818181818182,3152.3636363636365,418.7,69.44444444444444,4.875,1.8571428571428572,11.0,0.5714285714285714,0.0
becausewould,dga,6.5,3113.8333333333335,210.0,11.5,3.3333333333333335,1.375,12.0,1.0,0.0
mannerbecame,dga,43.25,3850.5833333333335,371.6363636363636,26.7,3.111111111111111,0.875,12.0,0.7142857142857143,0.0
considerspring,dga,119.14285714285714,3728.714285714286,618.0769230769231,154.58333333333334,22.818181818181817,6.0,14.0,0.4,0.0
suddenheaven,dga,40.25,3658.25,345.90909090909093,21.0,1.3333333333333333,0.5,12.0,0.7142857142857143,0.0
chairfollow,dga,32.45454545454545,2839.0,197.1,27.22222222222222,4.875,2.2857142857142856,11.0,0.5714285714285714,0.0
spreadoclock,dga,20.25,3223.5833333333335,268.0,34.3,4.0,1.375,12.0,0.5,0.0
heavenmaster,dga,90.25,3957.1666666666665,504.09090909090907,55.5,7.0,1.375,12.0,0.7142857142857143,0.0
womenwhose,dga,5.7,3168.2,285.0,37.875,2.2857142857142856,0.5,10.0,0.6666666666666666,0.0
conditionlaugh,dga,177.0,3272.5,482.3076923076923,128.25,49.63636363636363,6.6,14.0,0.75,0.0
requireabove,dga,27.0,3590.4166666666665,329.90909090909093,35.2,5.555555555555555,2.75,12.0,1.4,0.0
friendcontain,dga,84.92307692307692,3840.846153846154,542.6666666666666,65.36363636363636,12.8,4.0,13.0,0.625,0.0
brokenresult,dga,66.25,3590.6666666666665,366.3636363636364,31.9,4.555555555555555,1.875,12.0,0.5,0.0
glossarycondition,dga,30.88235294117647,3529.8823529411766,453.625,106.66666666666667,39.285714285714285,5.230769230769231,17.0,0.5454545454545454,0.0
boardfuture,dga,4.909090909090909,3188.2727272727275,275.0,32.44444444444444,9.625,2.0,11.0,0.8333333333333334,0.0
clearheaven,dga,9.818181818181818,3891.818181818182,384.5,31.77777777777778,3.625,1.1428571428571428,11.0,0.8333333333333334,0.0
thirdperhaps,dga,8.75,3351.5833333333335,244.8181818181818,18.8,2.111111111111111,1.25,12.0,0.3333333333333333,0.0
continueforget,dga,87.0,3708.4285714285716,496.3076923076923,61.75,10.454545454545455,3.2,14.0,0.75,0.0
springcollege,dga,177.69230769230768,3523.230769230769,443.75,94.72727272727273,13.3,2.6666666666666665,13.0,0.4444444444444444,0.0
afraidhowever,dga,22.846153846153847,3351.153846153846,279.5,29.90909090909091,3.8,0.7777777777777778,13.0,0.8571428571428571,0.0
morningsmoke,dga,26.0,3330.8333333333335,347.72727272727275,88.6,12.444444444444445,2.25,12.0,0.5,0.0
mannerreceive,dga,47.76923076923077,4227.692307692308,444.0833333333333,46.27272727272727,6.2,2.4444444444444446,13.0,0.8571428571428571,0.0
fortiethmight,dga,48.0,3234.846153846154,293.25,42.54545454545455,7.9,0.1111111111111111,13.0,0.4444444444444444,0.0
clearheaven,dga,9.818181818181818,3891.818181818182,384.5,31.77777777777778,3.625,1.1428571428571428,11.0,0.8333333333333334,0.0
doctorwindow,dga,47.0,3058.3333333333335,330.90909090909093,31.6,6.555555555555555,1.75,12.0,0.5,0.0
thickcontain,dga,51.25,3381.6666666666665,496.3636363636364,57.6,13.222222222222221,4.0,12.0,0.5,0.0
boarddoctor,dga,4.545454545454546,3326.7272727272725,250.9,30.11111111111111,7.375,1.8571428571428572,11.0,0.5714285714285714,0.0
oftenletter,dga,9.818181818181818,4231.181818181818,506.0,52.666666666666664,5.125,1.5714285714285714,11.0,0.5714285714285714,0.0
childrenwhether,dga,26.8,3439.0666666666666,368.5,28.692307692307693,6.833333333333333,2.272727272727273,15.0,0.36363636363636365,0.0
basketfinger,dga,31.0,3467.5833333333335,436.3636363636364,90.3,3.4444444444444446,1.0,12.0,0.5,0.0
untilwagon,dga,16.2,3208.2,411.0,22.125,1.8571428571428572,0.16666666666666666,10.0,0.6666666666666666,0.0
trainingperhaps,dga,41.2,3697.5333333333333,498.35714285714283,95.92307692307692,10.5,4.181818181818182,15.0,0.5,0.0
dollarfamily,dga,16.0,2959.6666666666665,256.8181818181818,19.9,4.0,2.0,12.0,0.5,0.0
distancemister,dga,59.785714285714285,4085.1428571428573,544.5384615384615,100.25,20.818181818181817,5.5,14.0,0.5555555555555556,0.0
strikeletter,dga,107.75,4276.416666666667,478.72727272727275,66.7,9.666666666666666,2.125,12.0,0.5,0.0
chieffinger,dga,208.0909090909091,3311.5454545454545,480.1,103.77777777777777,4.875,1.0,11.0,0.5714285714285714,0.0
subjectheaven,dga,39.46153846153846,3271.3846153846152,284.3333333333333,40.27272727272727,5.5,2.111111111111111,13.0,0.625,0.0
fatherdistance,dga,50.57142857142857,3820.285714285714,472.61538461538464,72.41666666666667,19.363636363636363,5.3,14.0,0.5555555555555556,0.0
completesevera,dga,74.14285714285714,3875.9285714285716,536.9230769230769,72.08333333333333,16.727272727272727,4.8,14.0,0.75,0.0
picturefence,dga,72.75,3727.5833333333335,386.8181818181818,58.3,17.333333333333332,3.375,12.0,0.7142857142857143,0.0
spacechief,dga,8.4,3380.3,254.88888888888889,19.625,3.0,1.1666666666666667,10.0,0.6666666666666666,0.0
electricbright,dga,21.428571428571427,3539.214285714286,305.3076923076923,49.833333333333336,15.0,5.2,14.0,0.4,0.0
safetydinner,dga,35.5,3861.25,376.72727272727275,20.5,2.6666666666666665,1.0,12.0,0.5,0.0
pleasuresucceed,dga,59.4,3800.733333333333,424.7857142857143,48.84615384615385,10.75,4.0,15.0,0.875,0.0
writebattle,dga,16.09090909090909,3831.090909090909,371.0,25.77777777777778,5.5,1.7142857142857142,11.0,0.5714285714285714,0.0
althoughbranch,dga,34.92857142857143,2765.285714285714,279.7692307692308,31.833333333333332,7.181818181818182,2.1,14.0,0.4,0.0
writetrain,dga,12.6,4127.0,536.8888888888889,51.125,6.857142857142857,2.1666666666666665,10.0,0.6666666666666666,0.0
supposedress,dga,53.75,3703.0,415.09090909090907,58.2,12.0,3.625,12.0,0.5,0.0
fortiethdifference,dga,65.16666666666667,3698.4444444444443,434.7647058823529,50.75,10.866666666666667,4.071428571428571,18.0,0.6363636363636364,0.0
brokennecessary,dga,45.2,3766.9333333333334,356.92857142857144,34.38461538461539,7.916666666666667,2.272727272727273,15.0,0.5,0.0
bringbring,dga,32.4,3089.4,623.1111111111111,204.75,20.571428571428573,1.0,10.0,0.25,0.0
bottompretty,dga,32.5,3313.25,279.09090909090907,33.0,3.111111111111111,0.875,12.0,0.3333333333333333,0.0
thoseuntil,dga,37.5,3692.9,382.3333333333333,31.375,2.2857142857142856,0.3333333333333333,10.0,0.6666666666666666,0.0
enoughthrown,dga,22.5,3078.0,226.36363636363637,23.6,6.333333333333333,1.875,12.0,0.5,0.0
thosealmost,dga,13.636363636363637,3651.3636363636365,325.3,22.11111111111111,2.0,0.5714285714285714,11.0,0.5714285714285714,0.0
numberpleasant,dga,21.0,3635.1428571428573,358.15384615384613,30.25,4.2727272727272725,1.0,14.0,0.5555555555555556,0.0
foundmountain,dga,35.30769230769231,3214.3076923076924,382.5,49.36363636363637,14.1,3.888888888888889,13.0,0.8571428571428571,0.0
pictureglossary,dga,32.8,3426.0666666666666,297.42857142857144,31.0,7.583333333333333,2.3636363636363638,15.0,0.5,0.0
bottomclose,dga,13.909090909090908,3396.5454545454545,203.2,16.22222222222222,3.625,1.4285714285714286,11.0,0.5714285714285714,0.0
beautywheat,dga,9.545454545454545,3185.6363636363635,251.7,18.22222222222222,1.875,0.5714285714285714,11.0,0.8333333333333334,0.0
differentlikely,dga,101.4,3389.6666666666665,417.7857142857143,57.38461538461539,9.916666666666666,4.454545454545454,15.0,0.5,0.0
duringthose,dga,202.9090909090909,3482.0,432.9,105.0,12.125,1.5714285714285714,11.0,0.5714285714285714,0.0
oclockletter,dga,80.5,3603.0833333333335,353.72727272727275,45.0,5.444444444444445,1.375,12.0,0.5,0.0
thoughtfather,dga,33.69230769230769,3016.846153846154,311.3333333333333,35.09090909090909,11.4,3.3333333333333335,13.0,0.4444444444444444,0.0
minuteseason,dga,56.0,4092.0833333333335,578.0,43.3,5.111111111111111,2.5,12.0,1.0,0.0
untilanimal,dga,18.545454545454547,3589.909090909091,474.2,37.111111111111114,3.25,1.1428571428571428,11.0,0.8333333333333334,0.0
brokencatch,dga,25.636363636363637,3134.909090909091,323.0,26.444444444444443,4.125,1.0,11.0,0.375,0.0
presidentstore,dga,125.78571428571429,4282.857142857143,612.1538461538462,105.5,26.272727272727273,9.2,14.0,0.5555555555555556,0.0
welcomeorderly,dga,58.5,3412.714285714286,362.2307692307692,35.833333333333336,4.7272727272727275,1.7,14.0,0.5555555555555556,0.0
wagonperson,dga,67.0909090909091,3505.2727272727275,459.1,49.111111111111114,5.0,2.4285714285714284,11.0,0.5714285714285714,0.0
furthermatter,dga,42.23076923076923,3674.5384615384614,496.9166666666667,65.18181818181819,13.6,3.0,13.0,0.4444444444444444,0.0
chanceproblem,dga,110.76923076923077,3216.5384615384614,313.75,62.27272727272727,11.4,1.8888888888888888,13.0,0.4444444444444444,0.0
returnfancy,dga,19.363636363636363,3462.3636363636365,308.3,30.22222222222222,3.375,1.4285714285714286,11.0,0.375,0.0
produceenglish,dga,48.642857142857146,3360.5714285714284,340.0,34.583333333333336,7.636363636363637,4.2,14.0,0.5555555555555556,0.0
laughfather,dga,6.545454545454546,3007.4545454545455,332.2,27.22222222222222,8.25,1.5714285714285714,11.0,0.5714285714285714,0.0
husbandbehind,dga,17.307692307692307,2957.0,302.3333333333333,22.09090909090909,1.3,0.5555555555555556,13.0,0.4444444444444444,0.0
angermillion,dga,175.75,3709.9166666666665,563.3636363636364,89.3,10.333333333333334,2.25,12.0,0.7142857142857143,0.0
neighborcorner,dga,7.285714285714286,3678.4285714285716,354.3076923076923,24.083333333333332,4.181818181818182,2.2,14.0,0.5555555555555556,0.0
shoutperson,dga,76.0909090909091,3576.3636363636365,407.5,60.55555555555556,6.0,2.5714285714285716,11.0,0.5714285714285714,0.0
strangershore,dga,101.76923076923077,4061.0,587.3333333333334,77.0909090909091,14.6,2.6666666666666665,13.0,0.4444444444444444,0.0
naturebicycle,dga,38.07692307692308,3488.769230769231,324.25,29.09090909090909,8.8,2.4444444444444446,13.0,0.625,0.0
writeschool,dga,24.272727272727273,3420.5454545454545,386.7,29.0,4.625,1.8571428571428572,11.0,0.5714285714285714,0.0
beautyunderstood,dga,63.5625,3480.0625,328.53333333333336,46.07142857142857,8.153846153846153,3.3333333333333335,16.0,0.7777777777777778,0.0
summerfinger,dga,37.75,3421.4166666666665,543.8181818181819,96.7,4.888888888888889,1.125,12.0,0.5,0.0
advancelarge,dga,42.25,3667.3333333333335,317.72727272727275,43.9,12.333333333333334,3.25,12.0,0.7142857142857143,0.0
heavenbottle,dga,28.5,3707.75,282.72727272727275,17.3,2.5555555555555554,0.5,12.0,0.7142857142857143,0.0
leaderagainst,dga,51.92307692307692,4120.153846153846,544.25,54.36363636363637,10.1,2.111111111111111,13.0,0.8571428571428571,0.0
cleansmell,dga,29.4,3723.3,379.0,29.25,3.5714285714285716,0.6666666666666666,10.0,0.42857142857142855,0.0
twentythrown,dga,16.0,3207.5833333333335,253.1818181818182,50.2,2.2222222222222223,0.625,12.0,0.2,0.0
breadbrown,dga,11.7,3172.1,262.6666666666667,29.375,4.428571428571429,0.3333333333333333,10.0,0.42857142857142855,0.0
spacemovement,dga,65.53846153846153,3605.769230769231,356.8333333333333,78.0909090909091,23.8,7.888888888888889,13.0,0.625,0.0
wheatdifference,dga,55.0,3604.6,432.07142857142856,46.30769230769231,12.166666666666666,5.2727272727272725,15.0,0.6666666666666666,0.0
directescape,dga,51.25,4066.25,454.8181818181818,47.3,8.0,3.875,12.0,0.7142857142857143,0.0
figurebasket,dga,41.25,3281.9166666666665,247.0,21.1,2.888888888888889,1.875,12.0,0.7142857142857143,0.0
manneropinion,dga,34.61538461538461,3932.6153846153848,564.1666666666666,83.9090909090909,3.9,1.2222222222222223,13.0,0.8571428571428571,0.0
settlecomplete,dga,52.714285714285715,3992.5,383.3076923076923,49.25,16.454545454545453,5.3,14.0,0.5555555555555556,0.0
gardensystem,dga,30.75,3684.3333333333335,424.72727272727275,39.1,5.111111111111111,2.5,12.0,0.3333333333333333,0.0
earlypleasure,dga,44.07692307692308,3851.076923076923,374.4166666666667,42.54545454545455,8.2,3.111111111111111,13.0,0.8571428571428571,0.0
throughadvance,dga,15.214285714285714,3078.0,247.07692307692307,36.333333333333336,12.272727272727273,3.6,14.0,0.5555555555555556,0.0
matterround,dga,97.63636363636364,3767.5454545454545,490.0,74.66666666666667,13.375,4.142857142857143,11.0,0.5714285714285714,0.0
pleasuredifference,dga,72.83333333333333,3833.8333333333335,497.94117647058823,61.875,15.266666666666667,5.857142857142857,18.0,0.8,0.0
driedprobable,dga,22.384615384615383,3409.076923076923,299.25,42.18181818181818,8.2,1.1111111111111112,13.0,0.625,0.0
escapeenter,dga,114.54545454545455,4514.090909090909,577.5,99.33333333333333,13.375,2.4285714285714284,11.0,0.8333333333333334,0.0
eithertwenty,dga,25.75,3881.75,406.09090909090907,66.6,6.777777777777778,0.875,12.0,0.5,0.0
wagonmister,dga,37.36363636363637,3568.3636363636365,498.2,61.0,9.0,1.2857142857142858,11.0,0.5714285714285714,0.0
continuetogether,dga,91.3125,3913.0,526.6,58.214285714285715,12.692307692307692,3.6666666666666665,16.0,0.7777777777777778,0.0
languagestrong,dga,36.214285714285715,3518.1428571428573,527.4615384615385,54.083333333333336,8.181818181818182,2.5,14.0,0.5555555555555556,0.0
aroundyellow,dga,29.0,3159.4166666666665,296.54545454545456,33.7,7.333333333333333,1.875,12.0,0.7142857142857143,0.0
writtencollege,dga,32.142857142857146,3814.3571428571427,413.0,41.833333333333336,9.090909090909092,2.5,14.0,0.5555555555555556,0.0
forgettwelve,dga,29.75,3421.5,227.0,20.8,1.4444444444444444,0.25,12.0,0.5,0.0
foreignalmost,dga,45.69230769230769,3534.5384615384614,334.25,31.09090909090909,4.0,1.5555555555555556,13.0,0.625,0.0
likelyresult,dga,72.25,3421.1666666666665,340.8181818181818,32.8,3.888888888888889,1.75,12.0,0.5,0.0
leadernorth,dga,46.63636363636363,3974.818181818182,437.8,49.77777777777778,7.25,2.7142857142857144,11.0,0.5714285714285714,0.0
publictwenty,dga,18.5,2872.4166666666665,312.0,56.0,5.888888888888889,3.375,12.0,0.3333333333333333,0.0
personsevera,dga,70.75,4156.5,594.6363636363636,101.3,11.444444444444445,3.125,12.0,0.7142857142857143,0.0
pleasureforest,dga,31.714285714285715,3903.5714285714284,509.38461538461536,70.83333333333333,10.727272727272727,3.5,14.0,0.75,0.0
borrowsevera,dga,40.5,3605.0833333333335,400.45454545454544,43.7,7.444444444444445,2.25,12.0,0.7142857142857143,0.0
controlcorner,dga,67.61538461538461,3884.6153846153848,535.75,50.63636363636363,11.0,4.333333333333333,13.0,0.4444444444444444,0.0
circlewindow,dga,22.5,3204.0,299.1818181818182,19.1,3.5555555555555554,1.75,12.0,0.5,0.0
